Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  269102/269102      void std::vector<colVal, std::allocator<colVal> >::_M_realloc_insert<colVal const&>(__gnu_cxx::__normal_iterator<colVal*, std::vector<colVal, std::allocator<colVal> > >, colVal const&) [27]
[194]    0.0    0.00    0.00  269102         std::vector<colVal, std::allocator<colVal> >::begin() [194]
                0.00    0.00  269102/538204      __gnu_cxx::__normal_iterator<colVal*, std::vector<colVal, std::allocator<colVal> > >::__normal_iterator(colVal* const&) [170]
-----------------------------------------------
                0.00    0.00  246184/246184      std::allocator<int>::~allocator() [196]
[195]    0.0    0.00    0.00  246184         __gnu_cxx::new_allocator<int>::~new_allocator() [195]
-----------------------------------------------
                0.00    0.00   83890/246184      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [73]
                0.00    0.00  162294/246184      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [206]
[196]    0.0    0.00    0.00  246184         std::allocator<int>::~allocator() [196]
                0.00    0.00  246184/246184      __gnu_cxx::new_allocator<int>::~new_allocator() [195]
-----------------------------------------------
                0.00    0.00      88/198491      bool __gnu_cxx::operator==<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [339]
                0.00    0.00    1098/198491      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [271]
                0.00    0.00    4455/198491      bool __gnu_cxx::operator==<int const*, int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [269]
                0.00    0.00    4950/198491      decltype ((({parm#1}.base)())-(({parm#2}.base)())) __gnu_cxx::operator-<int const*, int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [265]
                0.00    0.00  187900/198491      int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [199]
[197]    0.0    0.00    0.00  198491         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [197]
-----------------------------------------------
                0.00    0.00      44/188493      std::vector<int, std::allocator<int> >::cend() const [340]
                0.00    0.00     549/188493      std::vector<int, std::allocator<int> >::cbegin() const [272]
                0.00    0.00   93950/188493      std::vector<int, std::allocator<int> >::begin() const [211]
                0.00    0.00   93950/188493      std::vector<int, std::allocator<int> >::end() const [210]
[198]    0.0    0.00    0.00  188493         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [198]
-----------------------------------------------
                0.00    0.00    1112/187900      bool std::__lexicographical_compare_aux<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [285]
                0.00    0.00    9090/187900      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [90]
                0.00    0.00  177698/187900      int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [217]
[199]    0.0    0.00    0.00  187900         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [199]
                0.00    0.00  187900/198491      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [197]
-----------------------------------------------
                0.00    0.00    9090/186788      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [91]
                0.00    0.00  177698/186788      int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [220]
[200]    0.0    0.00    0.00  186788         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [200]
-----------------------------------------------
                0.00    0.00  172202/172202      void std::_Destroy<int*>(int*, int*) [202]
[201]    0.0    0.00    0.00  172202         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [201]
-----------------------------------------------
                0.00    0.00  172202/172202      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [203]
[202]    0.0    0.00    0.00  172202         void std::_Destroy<int*>(int*, int*) [202]
                0.00    0.00  172202/172202      void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [201]
-----------------------------------------------
                0.00    0.00    4949/172202      std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [259]
                0.00    0.00    4959/172202      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [87]
                0.00    0.00  162294/172202      std::vector<int, std::allocator<int> >::~vector() [209]
[203]    0.0    0.00    0.00  172202         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [203]
                0.00    0.00  172202/172202      void std::_Destroy<int*>(int*, int*) [202]
-----------------------------------------------
                0.00    0.00  167780/167780      std::allocator<int>::allocator(std::allocator<int> const&) [205]
[204]    0.0    0.00    0.00  167780         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [204]
-----------------------------------------------
                0.00    0.00   83890/167780      std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [225]
                0.00    0.00   83890/167780      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [222]
[205]    0.0    0.00    0.00  167780         std::allocator<int>::allocator(std::allocator<int> const&) [205]
                0.00    0.00  167780/167780      __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [204]
-----------------------------------------------
                0.00    0.00  162294/162294      std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [208]
[206]    0.0    0.00    0.00  162294         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [206]
                0.00    0.00  162294/246184      std::allocator<int>::~allocator() [196]
-----------------------------------------------
                0.00    0.00   78404/162294      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [228]
                0.00    0.00   83890/162294      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [222]
[207]    0.0    0.00    0.00  162294         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [207]
-----------------------------------------------
                0.00    0.00  162294/162294      std::vector<int, std::allocator<int> >::~vector() [209]
[208]    0.0    0.00    0.00  162294         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [208]
                0.00    0.00  162294/162294      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [206]
                0.00    0.00  162294/436860      std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [175]
-----------------------------------------------
                0.00    0.00       1/162293      Cover::~Cover() [132]
                0.00    0.00       2/162293      Cover::Cover(char*, char*) [8]
                0.00    0.00      19/162293      Cover::columnCombComputing(int, int, std::vector<int, std::allocator<int> >) [93]
                0.00    0.00      45/162293      void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [314]
                0.00    0.00     180/162293      Cover::createConcreteValueCombSet_CoveredUpdate() [37]
                0.00    0.00    4951/162293      Cover::KVCombo(int**, unsigned int**, int) [34]
                0.00    0.00    5895/162293      Cover::createConcreteValueCombo(int, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [38]
                0.00    0.00   13500/162293      Cover::CoveredUpdateInLoop(std::vector<int, std::allocator<int> >) [41]
                0.00    0.00  137700/162293      checkV(int*, int*, int, Cover&, int) [4]
